Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 2000 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0.227496	2.24609375	3.57421875
0.228	2.490234375	3.8671875
0.228504	2.6953125	3.6376953125
0.228996	2.8125	2.958984375
0.229496	2.763671875	2.0654296875
0.23	2.5830078125	1.3037109375
0.230504	2.353515625	0.9423828125
0.230996	2.138671875	1.103515625
0.231496	2.0166015625	1.7529296875
0.231996	2.0361328125	2.626953125
0.232496	2.1875	3.427734375
0.232996	2.421875	3.84765625
0.233496	2.6513671875	3.7353515625
0.233996	2.783203125	3.1591796875
0.234496	2.783203125	2.28515625
0.234996	2.6416015625	1.4697265625
0.235496	2.412109375	0.986328125
0.235996	2.177734375	1.025390625
0.236496	2.0361328125	1.5625
0.236996	2.021484375	2.40234375
0.237496	2.1533203125	3.26171875
0.237996	2.373046875	3.7890625
0.238496	2.59765625	3.8134765625
0.238996	2.7587890625	3.330078125
0.239496	2.79296875	2.4951171875
0.239996	2.685546875	1.6357421875
0.240496	2.470703125	1.0498046875
0.240996	2.2314453125	0.966796875
0.241496	2.0556640625	1.40625
0.242004	2.01171875	2.216796875
0.242504	2.109375	3.1005859375
0.242996	2.3193359375	3.7158203125
0.243504	2.55859375	3.857421875
0.243996	2.7294921875	3.486328125
0.244496	2.802734375	2.7001953125
0.245	2.7197265625	1.8115234375
0.245504	2.51953125	1.1376953125
0.245996	2.28515625	0.9423828125
0.246496	2.08984375	1.2646484375
0.247	2.0068359375	2.01171875
0.247504	2.0751953125	2.919921875
0.247996	2.265625	3.6181640625
0.248504	2.5048828125	3.8720703125
0.248996	2.705078125	3.5986328125
0.249496	2.7978515625	2.8955078125
0.25	2.7490234375	1.9921875
0.250504	2.568359375	1.25
0.250996	2.3291015625	0.9375
0.251496	2.1240234375	1.15234375
0.252	2.0166015625	1.8212890625
0.252504	2.05078125	2.724609375
0.252996	2.216796875	3.4765625
0.2535	2.4462890625	3.8623046875
0.254	2.6708984375	3.701171875
0.2545	2.7880859375	3.0712890625
0.255	2.7685546875	2.1923828125
0.2555	2.6123046875	1.396484375
0.256	2.3828125	0.95703125
0.2565	2.158203125	1.064453125
0.257	2.0263671875	1.66015625
0.2575	2.03125	2.51953125
0.258	2.177734375	3.349609375
0.2585	2.3974609375	3.828125
0.259	2.626953125	3.779296875
0.2595	2.7685546875	3.2373046875
0.26	2.7880859375	2.3681640625
0.2605	2.6611328125	1.5380859375
0.261	2.431640625	1.0107421875
0.2615	2.2021484375	0.986328125
0.262	2.0458984375	1.50390625
0.2625	2.0166015625	2.333984375
0.263	2.1337890625	3.1982421875
0.263508	2.353515625	3.76953125
0.263996	2.578125	3.8330078125
0.264496	2.75390625	3.37890625
0.265	2.7978515625	2.55859375
0.265504	2.6953125	1.6845703125
0.265996	2.48046875	1.083984375
0.266496	2.24609375	0.947265625
0.267	2.0703125	1.3720703125
0.267504	2.0068359375	2.1728515625
0.267996	2.0849609375	3.037109375
0.268496	2.2998046875	3.69140625
0.269	2.5634765625	3.8623046875
0.269504	2.7294921875	3.486328125
0.269996	2.802734375	2.7490234375
0.270496	2.7294921875	1.8505859375
0.271	2.529296875	1.162109375
0.271504	2.28515625	0.9375
0.271996	2.099609375	1.240234375
0.272496	2.01171875	1.9873046875
0.273	2.0751953125	2.8857421875
0.273504	2.2607421875	3.603515625
0.273996	2.4951171875	3.8720703125
0.274496	2.7001953125	3.61328125
0.274996	2.7978515625	2.9150390625
0.275496	2.7490234375	2.0166015625
0.275996	2.5732421875	1.26953125
0.276496	2.3291015625	0.9326171875
0.276996	2.1240234375	1.15234375
0.277496	2.021484375	1.8212890625
0.277996	2.0458984375	2.7099609375
0.278496	2.216796875	3.486328125
0.278996	2.4462890625	3.8623046875
0.279496	2.666015625	3.6962890625
0.279996	2.783203125	3.06640625
0.280496	2.7685546875	2.1728515625
0.280996	2.6171875	1.3818359375
0.281496	2.373046875	0.966796875
0.281996	2.1533203125	1.0693359375
0.282496	2.0263671875	1.6748046875
0.282996	2.03125	2.5439453125
0.283496	2.1826171875	3.3740234375
0.283996	2.4072265625	3.8232421875
0.284496	2.63671875	3.76953125
0.285	2.7783203125	3.18359375
0.285504	2.7783203125	2.3193359375
0.285996	2.6416015625	1.50390625
0.286496	2.421875	0.99609375
0.287	2.1826171875	1.015625
0.287504	2.041015625	1.552734375
0.287996	2.0166015625	2.392578125
0.288496	2.1484375	3.2421875
0.289	2.36328125	3.7939453125
0.289504	2.59765625	3.818359375
0.289996	2.75390625	3.330078125
0.290496	2.7880859375	2.490234375
0.291	2.6708984375	1.6015625
0.2915	2.4365234375	1.0400390625
0.292	2.2265625	0.9716796875
0.292504	2.0556640625	1.4306640625
0.292996	2.0166015625	2.2265625
0.293496	2.1142578125	3.1201171875
0.294	2.32421875	3.7353515625
0.294504	2.55859375	3.84765625
0.294996	2.7392578125	3.4326171875
0.295496	2.802734375	2.63671875
0.296	2.7197265625	1.748046875
0.2965	2.5	1.1083984375
0.297	2.2607421875	0.9521484375
0.2975	2.080078125	1.318359375
0.298	2.01171875	2.099609375
0.2985	2.0947265625	2.9931640625
0.299	2.294921875	3.6669921875
0.2995	2.529296875	3.8671875
0.3	2.724609375	3.525390625
0.3005	2.79296875	2.783203125
0.301	2.7294921875	1.875
0.3015	2.5390625	1.181640625
0.302	2.294921875	0.9326171875
0.3025	2.109375	1.23046875
0.303	2.0166015625	1.9677734375
0.3035	2.060546875	2.861328125
0.304	2.2509765625	3.5888671875
0.3045	2.4951171875	3.876953125
0.305	2.7001953125	3.61328125
0.3055	2.79296875	2.9150390625
0.306	2.7490234375	2.01171875
0.306504	2.568359375	1.259765625
0.306996	2.3388671875	0.9375
0.307496	2.1240234375	1.15234375
0.308	2.021484375	1.8408203125
0.308504	2.0556640625	2.7490234375
0.308996	2.2216796875	3.5009765625
0.309496	2.4560546875	3.8671875
0.31	2.67578125	3.6865234375
0.310504	2.79296875	3.017578125
0.310996	2.763671875	2.1435546875
0.311496	2.59765625	1.357421875
0.312	2.373046875	0.947265625
0.312504	2.1435546875	1.103515625
0.312996	2.03125	1.708984375
0.313496	2.041015625	2.59765625
0.314	2.1875	3.41796875
0.314504	2.4169921875	3.84765625
0.314996	2.6416015625	3.73046875
0.315496	2.7783203125	3.14453125
0.316	2.7734375	2.265625
0.316504	2.626953125	1.435546875
0.316996	2.4072265625	0.9716796875
0.317496	2.177734375	1.044921875
0.317996	2.0361328125	1.6015625
0.318496	2.0263671875	2.48046875
0.318996	2.16796875	3.310546875
0.319496	2.3876953125	3.8232421875
0.319996	2.6123046875	3.7939453125
0.320496	2.7685546875	3.2470703125
0.320996	2.7880859375	2.40234375
0.321496	2.65625	1.5478515625
0.321996	2.431640625	1.0107421875
0.322496	2.2021484375	0.99609375
