Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 500 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0.776004	0.8154296875	2.96875
0.778	0.8154296875	2.96875
0.780004	0.8056640625	2.9833984375
0.782	0.810546875	2.9931640625
0.784004	0.8056640625	2.9833984375
0.786	0.7958984375	2.9931640625
0.788004	0.7958984375	2.9931640625
0.79	0.80078125	2.98828125
0.792004	0.791015625	2.998046875
0.794	0.7958984375	2.98828125
0.796004	0.791015625	2.9931640625
0.798	0.7958984375	2.9931640625
0.800004	0.7861328125	2.98828125
0.801996	0.7861328125	2.9931640625
0.803996	0.7861328125	2.9931640625
0.805996	0.78125	2.9931640625
0.807996	0.7763671875	2.998046875
0.809996	0.7763671875	2.9931640625
0.811996	0.7763671875	2.98828125
0.814004	0.78125	2.9931640625
0.816	0.78125	2.98828125
0.818004	0.771484375	2.998046875
0.82	0.7861328125	2.98828125
0.822004	0.7861328125	2.98828125
0.824	0.7763671875	2.998046875
0.826004	0.791015625	2.9931640625
0.828	0.7861328125	2.998046875
0.830004	0.7763671875	2.9931640625
0.832	0.7861328125	3.0029296875
0.834004	0.7958984375	2.9931640625
0.836	0.7958984375	2.98828125
0.838004	0.7958984375	2.998046875
0.84	0.7958984375	2.98828125
0.842004	0.80078125	2.998046875
0.843996	0.810546875	2.98828125
0.845996	0.810546875	2.9931640625
0.847996	0.8203125	2.98828125
0.849996	0.8154296875	2.998046875
0.851996	0.8251953125	2.98828125
0.853996	0.8154296875	3.0029296875
0.856004	0.8251953125	2.9931640625
0.858	0.830078125	2.998046875
0.860004	0.830078125	2.9931640625
0.862	0.8349609375	2.98828125
0.864004	0.8447265625	2.998046875
0.866	0.8544921875	2.9931640625
0.868004	0.8544921875	0.0
0.87	0.859375	0.0
0.872004	0.869140625	0.0
0.874	0.8740234375	0.0
0.876004	0.87890625	0.0
0.878	0.87890625	0.0
0.880004	0.888671875	0.0
0.882	0.8984375	0.0
0.884004	0.888671875	0.0
0.885996	0.908203125	0.0
0.887996	0.9130859375	0.0
0.889996	0.927734375	0.0
0.891996	0.927734375	0.0
0.893996	0.9326171875	0.0
0.895996	0.9423828125	0.0
0.897996	0.9423828125	0.0
0.900004	0.9521484375	0.0
0.902	0.9619140625	0.3271484375
0.904004	0.9716796875	0.703125
0.906	0.9765625	1.064453125
0.908004	0.986328125	1.4453125
0.91	0.986328125	1.796875
0.912004	0.99609375	2.109375
0.914	1.005859375	2.3583984375
0.916004	1.0107421875	2.5634765625
0.918	1.0205078125	2.6953125
0.920004	1.025390625	2.802734375
0.922	1.025390625	2.8662109375
0.924004	1.03515625	2.91015625
0.926	1.0400390625	2.939453125
0.928004	1.044921875	2.9541015625
0.929996	1.044921875	2.96875
0.931996	1.0546875	2.9833984375
0.933996	1.0546875	2.98828125
0.935996	1.0546875	2.98828125
0.937996	1.064453125	2.9931640625
0.939996	1.0693359375	2.9931640625
0.942004	1.064453125	2.9931640625
0.944	1.07421875	2.998046875
0.946004	1.0791015625	2.998046875
0.948	1.0693359375	2.9931640625
0.950004	1.0791015625	2.98828125
0.952	1.0791015625	2.998046875
0.954004	1.083984375	2.9931640625
0.956	1.0791015625	2.998046875
0.958004	1.0888671875	2.9931640625
0.96	1.083984375	2.98828125
0.962004	1.0888671875	2.998046875
0.964	1.083984375	2.9931640625
0.966004	1.0888671875	2.98828125
0.968	1.0888671875	0.0
0.970004	1.0888671875	0.0
0.971996	1.0888671875	0.0
0.973996	1.0888671875	0.0
0.975996	1.0791015625	0.0
0.977996	1.0888671875	0.0
0.979996	1.0791015625	0.0
0.981996	1.0888671875	0.0
0.984004	1.0791015625	0.0
0.986	1.083984375	0.0
0.988004	1.0791015625	0.0
0.99	1.0791015625	0.0
0.992004	1.0791015625	0.0146484375
0.994	1.0791015625	0.3857421875
0.996004	1.083984375	0.7666015625
0.998	1.083984375	1.1279296875
1.000004	1.07421875	1.50390625
1.002	1.064453125	1.85546875
1.004004	1.0693359375	2.1533203125
1.006	1.0546875	2.4072265625
1.008004	1.0693359375	2.5927734375
1.01	1.0693359375	2.724609375
1.012004	1.0595703125	2.8125
1.013996	1.064453125	2.8759765625
1.015996	1.064453125	2.919921875
1.017996	1.064453125	2.94921875
1.019996	1.0693359375	2.958984375
1.021996	1.064453125	2.9736328125
1.023996	1.0595703125	2.978515625
1.025996	1.0498046875	2.98828125
1.028004	1.044921875	2.9833984375
1.03	1.0546875	2.9931640625
1.032004	1.0546875	2.98828125
1.034	1.0546875	2.9931640625
1.036004	1.044921875	2.998046875
1.038	1.0546875	2.9931640625
1.040004	1.0546875	2.998046875
1.042	1.0498046875	2.9931640625
1.044004	1.0595703125	2.998046875
1.046	1.0498046875	2.9931640625
1.048004	1.0400390625	2.9931640625
1.05	1.0498046875	2.9931640625
1.052004	1.03515625	0.0
1.054	1.0400390625	0.0
1.056004	1.03515625	0.0
1.057996	1.03515625	0.0
1.059996	1.025390625	0.0
1.061996	1.0400390625	0.0
1.063996	1.03515625	0.0
1.065996	1.0302734375	0.0
1.067996	1.0302734375	0.0
1.070004	1.03515625	0.0
1.072	1.0302734375	0.0
1.074004	1.03515625	0.1171875
1.076	1.044921875	0.4833984375
1.078004	1.03515625	0.8642578125
1.08	1.03515625	1.240234375
1.082004	1.0302734375	1.6015625
1.084	1.0302734375	1.9384765625
1.086004	1.0302734375	2.2216796875
1.088	1.025390625	2.4609375
1.090004	1.03515625	2.626953125
1.092	1.025390625	2.75390625
1.094004	1.0400390625	2.8271484375
1.096	1.0400390625	2.890625
1.098004	1.0302734375	2.9150390625
1.099996	1.03515625	2.94921875
1.101996	1.0302734375	2.9736328125
1.103996	1.025390625	2.9833984375
1.105996	1.03515625	2.9833984375
1.107996	1.025390625	2.98828125
1.109996	1.0302734375	2.98828125
1.112004	1.0302734375	2.98828125
1.114	1.03515625	2.998046875
1.116004	1.0302734375	2.9931640625
1.118	1.0302734375	2.98828125
1.120004	1.0302734375	2.9931640625
1.122	1.015625	3.0029296875
1.124004	1.015625	2.998046875
1.126	1.0205078125	2.998046875
1.128004	1.0205078125	2.98828125
1.13	1.015625	2.998046875
1.132004	1.0205078125	2.98828125
1.134	1.0107421875	2.998046875
1.136004	1.0107421875	2.998046875
1.138	1.0107421875	2.998046875
1.140004	1.0107421875	2.9931640625
1.141996	1.005859375	2.998046875
1.143996	0.99609375	0.0
1.145996	0.9912109375	0.0
1.147996	0.9814453125	0.0
1.149996	0.9912109375	0.0
1.151996	0.986328125	0.0
1.153996	0.9814453125	0.0
1.156004	0.9716796875	0.0
1.158	0.9814453125	0.0
1.160004	0.966796875	0.0
1.162	0.9765625	0.0
1.164004	0.9619140625	0.0
1.166	0.966796875	0.0
1.168004	0.9619140625	0.0
1.17	0.95703125	0.0
1.172004	0.947265625	0.302734375
1.174	0.9423828125	0.673828125
1.176004	0.9423828125	1.0546875
1.178	0.947265625	1.4208984375
1.180004	0.9423828125	1.767578125
1.182	0.9375	2.080078125
1.184004	0.9375	2.34375
1.185996	0.927734375	2.5439453125
1.187996	0.9326171875	2.6904296875
1.189996	0.927734375	2.7978515625
1.191996	0.9228515625	2.8564453125
1.193996	0.908203125	2.91015625
1.195996	0.9130859375	2.939453125
1.198004	0.8984375	2.958984375
1.2	0.888671875	2.9638671875
1.202004	0.8935546875	2.978515625
1.204	0.8837890625	2.98828125
1.206004	0.87890625	2.9833984375
1.208	0.8837890625	2.9833984375
1.210004	0.869140625	2.9931640625
1.212	0.869140625	2.9931640625
1.214004	0.8642578125	2.998046875
1.216	0.869140625	2.9931640625
1.218004	0.849609375	2.998046875
1.22	0.859375	2.9931640625
1.222004	0.849609375	2.998046875
1.224	0.83984375	2.98828125
1.226004	0.8447265625	2.9931640625
1.227996	0.830078125	2.998046875
1.229996	0.83984375	2.98828125
1.231996	0.8349609375	2.9931640625
1.233996	0.830078125	2.998046875
1.235996	0.8203125	2.9931640625
1.237996	0.8203125	2.98828125
1.240004	0.8203125	2.98828125
1.242	0.8154296875	2.98828125
1.244004	0.8154296875	2.9931640625
1.246	0.810546875	2.9931640625
1.248004	0.810546875	2.998046875
1.25	0.8056640625	2.998046875
1.252004	0.80078125	2.998046875
